timestamp,temp,hum,co2,ammonia
2025-11-26 23:30:00,35.2,72.51,427.38,1.38
2025-11-26 23:40:00,33.89,69.7,420.04,1.31
2025-11-26 23:50:00,35.09,67.64,427.42,1.38
2025-11-27 00:00:00,35.06,71.48,414.42,1.38
2025-11-27 00:10:00,34.52,70.5,428.48,1.21
2025-11-27 00:20:00,35.55,69.31,434.14,1.3
2025-11-27 00:30:00,35.26,68.0,431.76,1.31
2025-11-27 00:40:00,35.89,70.61,418.36,1.17
2025-11-27 00:50:00,35.08,68.47,422.83,1.16
2025-11-27 01:00:00,34.63,66.6,431.33,1.27
2025-11-27 01:10:00,35.48,69.76,420.69,1.41
2025-11-27 01:20:00,35.87,70.33,431.62,1.16
2025-11-27 01:30:00,34.97,67.47,422.25,1.25
2025-11-27 01:40:00,36.19,66.38,438.55,1.27
2025-11-27 01:50:00,35.93,68.99,429.69,1.04
2025-11-27 02:00:00,36.89,69.56,423.14,1.31
2025-11-27 02:10:00,36.02,67.39,438.56,1.28
2025-11-27 02:20:00,36.69,64.52,434.85,1.31
2025-11-27 02:30:00,37.07,69.67,433.63,1.32
2025-11-27 02:40:00,37.29,65.85,452.72,1.31
2025-11-27 02:50:00,36.68,64.02,431.38,1.21
2025-11-27 03:00:00,38.17,65.87,427.0,1.18
2025-11-27 03:10:00,37.81,66.36,437.29,1.22
2025-11-27 03:20:00,37.27,61.35,448.58,1.14
2025-11-27 03:30:00,36.67,63.47,489.37,1.26
2025-11-27 03:40:00,37.5,61.99,451.56,1.25
2025-11-27 03:50:00,36.34,62.31,432.94,1.15
2025-11-27 04:00:00,36.28,64.43,443.96,1.18
2025-11-27 04:10:00,38.73,66.48,444.84,1.28
2025-11-27 04:20:00,38.5,66.2,443.93,1.33
2025-11-27 04:30:00,37.7,62.44,458.48,1.18
2025-11-27 04:40:00,39.01,66.54,437.12,1.1
2025-11-27 04:50:00,39.39,61.48,438.36,1.09
2025-11-27 05:00:00,38.02,62.12,427.02,1.27
2025-11-27 05:10:00,38.49,64.29,435.44,1.21
2025-11-27 05:20:00,38.34,65.52,461.46,1.23
2025-11-27 05:30:00,38.36,64.03,440.8,1.02
2025-11-27 05:40:00,38.63,61.45,438.87,1.22
2025-11-27 05:50:00,38.64,66.45,438.06,1.14
2025-11-27 06:00:00,37.75,59.79,463.14,1.26
2025-11-27 06:10:00,37.44,65.49,443.54,1.22
2025-11-27 06:20:00,37.95,60.52,445.39,1.21
2025-11-27 06:30:00,37.02,63.65,464.7,1.18
2025-11-27 06:40:00,39.19,69.76,439.59,1.16
2025-11-27 06:50:00,38.04,64.21,437.44,1.3
2025-11-27 07:00:00,39.74,64.25,432.18,1.27
2025-11-27 07:10:00,39.0,65.69,447.15,1.2
2025-11-27 07:20:00,38.17,61.36,442.47,1.56
2025-11-27 07:30:00,38.34,64.32,447.93,1.55
2025-11-27 07:40:00,37.74,63.8,461.76,1.86
2025-11-27 07:50:00,39.88,60.59,456.11,1.88
2025-11-27 08:00:00,38.54,67.29,455.96,1.82
2025-11-27 08:10:00,38.77,65.47,441.58,1.78
2025-11-27 08:20:00,38.47,63.99,457.27,1.9
2025-11-27 08:30:00,37.93,64.26,456.68,2.11
2025-11-27 08:40:00,37.01,68.6,451.14,2.14
2025-11-27 08:50:00,38.25,64.97,457.52,2.26
2025-11-27 09:00:00,37.74,61.09,456.81,2.35
2025-11-27 09:10:00,37.12,68.36,451.67,2.42
2025-11-27 09:20:00,38.06,65.11,439.73,2.4
2025-11-27 09:30:00,37.93,67.48,425.83,2.41
2025-11-27 09:40:00,35.43,68.29,478.89,2.66
2025-11-27 09:50:00,37.06,65.19,459.09,2.86
2025-11-27 10:00:00,36.76,72.15,452.98,2.85
2025-11-27 10:10:00,36.08,67.13,465.44,2.7
2025-11-27 10:20:00,36.07,67.4,452.77,3.06
2025-11-27 10:30:00,36.45,61.09,457.66,3.24
2025-11-27 10:40:00,35.39,65.86,470.45,3.27
2025-11-27 10:50:00,35.76,69.32,455.05,3.24
2025-11-27 11:00:00,36.63,67.64,467.81,3.38
2025-11-27 11:10:00,35.67,68.25,450.52,1.06
2025-11-27 11:20:00,34.86,68.65,454.82,1.02
2025-11-27 11:30:00,35.28,65.98,445.89,0.94
2025-11-27 11:40:00,36.15,67.29,456.99,1.16
2025-11-27 11:50:00,33.13,72.65,451.01,1.0
2025-11-27 12:00:00,34.68,68.13,436.72,0.93
2025-11-27 12:10:00,33.83,71.47,463.56,0.96
2025-11-27 12:20:00,34.31,72.68,448.38,1.01
2025-11-27 12:30:00,34.66,70.91,460.79,1.13
2025-11-27 12:40:00,33.72,69.38,452.64,0.87
2025-11-27 12:50:00,33.73,71.68,469.08,1.09
2025-11-27 13:00:00,34.13,68.91,461.31,1.03
2025-11-27 13:10:00,33.64,71.58,437.44,0.84
2025-11-27 13:20:00,32.4,76.63,441.1,1.01
2025-11-27 13:30:00,33.74,68.96,459.16,0.9
2025-11-27 13:40:00,32.82,74.28,486.38,0.71
2025-11-27 13:50:00,31.85,73.59,451.96,0.85
2025-11-27 14:00:00,33.45,73.73,477.78,0.97
2025-11-27 14:10:00,32.16,71.43,457.77,0.97
2025-11-27 14:20:00,31.22,69.44,448.35,0.84
2025-11-27 14:30:00,32.88,76.87,464.64,0.95
2025-11-27 14:40:00,31.6,73.45,451.5,0.86
2025-11-27 14:50:00,30.75,70.66,464.89,0.8
2025-11-27 15:00:00,31.47,74.2,457.79,0.88
2025-11-27 15:10:00,31.92,74.36,458.37,0.68
2025-11-27 15:20:00,31.37,76.05,457.6,0.77
2025-11-27 15:30:00,32.22,74.11,593.11,0.65
2025-11-27 15:40:00,31.26,77.59,450.11,0.96
2025-11-27 15:50:00,30.62,73.76,459.67,0.84
2025-11-27 16:00:00,32.07,75.65,453.31,0.9
2025-11-27 16:10:00,30.52,76.21,460.23,0.83
2025-11-27 16:20:00,31.14,75.95,452.2,0.73
2025-11-27 16:30:00,30.9,75.95,456.3,0.83
2025-11-27 16:40:00,29.74,76.62,448.74,0.81
2025-11-27 16:50:00,31.25,77.34,446.81,0.88
2025-11-27 17:00:00,30.3,73.18,464.65,0.98
2025-11-27 17:10:00,30.01,76.77,433.23,0.88
2025-11-27 17:20:00,30.82,77.29,456.75,0.95
2025-11-27 17:30:00,30.9,75.64,447.37,0.76
2025-11-27 17:40:00,29.59,77.54,440.67,0.84
2025-11-27 17:50:00,30.69,73.45,452.16,0.88
2025-11-27 18:00:00,30.11,76.62,450.96,0.87
2025-11-27 18:10:00,30.19,73.23,427.64,0.86
2025-11-27 18:20:00,30.47,77.41,453.28,1.01
2025-11-27 18:30:00,30.27,77.92,431.25,1.02
2025-11-27 18:40:00,30.81,80.81,443.55,0.95
2025-11-27 18:50:00,29.84,75.63,443.96,0.98
2025-11-27 19:00:00,31.43,75.12,451.45,0.82
2025-11-27 19:10:00,31.06,75.36,434.34,0.79
2025-11-27 19:20:00,31.13,76.71,452.99,0.93
2025-11-27 19:30:00,31.44,82.24,435.26,1.1
2025-11-27 19:40:00,31.93,76.84,452.42,0.83
2025-11-27 19:50:00,31.1,75.51,423.23,0.88
2025-11-27 20:00:00,31.77,75.33,444.42,0.97
2025-11-27 20:10:00,30.54,76.84,439.55,0.82
2025-11-27 20:20:00,31.42,73.95,438.54,1.04
2025-11-27 20:30:00,31.32,72.68,437.31,0.93
2025-11-27 20:40:00,30.8,76.5,445.59,0.96
2025-11-27 20:50:00,31.9,77.66,435.55,1.04
2025-11-27 21:00:00,31.35,71.78,426.18,1.0
2025-11-27 21:10:00,31.7,75.08,420.01,1.02
2025-11-27 21:20:00,31.71,73.67,444.3,0.88
2025-11-27 21:30:00,32.69,69.16,420.8,1.05
2025-11-27 21:40:00,31.97,73.33,438.25,0.95
2025-11-27 21:50:00,32.08,77.02,420.22,1.05
2025-11-27 22:00:00,31.88,73.79,436.85,1.08
2025-11-27 22:10:00,32.3,69.78,434.04,1.05
2025-11-27 22:20:00,33.21,71.29,450.29,1.12
2025-11-27 22:30:00,33.06,73.61,432.4,0.98
2025-11-27 22:40:00,33.62,70.41,435.01,1.19
2025-11-27 22:50:00,33.73,71.17,417.24,1.1
2025-11-27 23:00:00,32.71,72.92,430.35,1.01
2025-11-27 23:10:00,33.99,71.98,424.5,1.13
2025-11-27 23:20:00,34.48,70.47,433.07,0.96
2025-11-27 23:30:00,33.47,70.6,419.06,1.1
2025-11-27 23:40:00,33.11,72.6,411.4,1.1
2025-11-27 23:50:00,34.16,67.74,421.64,1.14
2025-11-28 00:00:00,35.43,70.36,426.63,1.05
2025-11-28 00:10:00,35.08,70.99,403.28,1.02
2025-11-28 00:20:00,35.13,67.16,417.71,1.16
2025-11-28 00:30:00,35.42,70.31,415.78,1.1
2025-11-28 00:40:00,36.0,66.62,414.85,0.95
2025-11-28 00:50:00,35.64,68.11,416.09,0.97
2025-11-28 01:00:00,35.72,67.76,403.13,1.22
2025-11-28 01:10:00,36.08,68.17,403.94,1.07
2025-11-28 01:20:00,35.97,68.28,402.95,1.05
2025-11-28 01:30:00,36.64,64.95,417.38,1.29
2025-11-28 01:40:00,36.5,67.58,411.97,1.06
2025-11-28 01:50:00,36.44,68.23,420.76,1.15
2025-11-28 02:00:00,35.81,67.35,409.66,1.03
2025-11-28 02:10:00,37.04,68.29,386.93,1.05
2025-11-28 02:20:00,36.68,68.54,403.31,1.06
2025-11-28 02:30:00,37.81,65.94,420.59,1.14
2025-11-28 02:40:00,37.36,63.89,412.76,1.16
2025-11-28 02:50:00,37.43,67.38,412.72,1.14
2025-11-28 03:00:00,38.34,66.72,384.5,1.39
2025-11-28 03:10:00,38.51,63.11,396.17,1.18
2025-11-28 03:20:00,38.34,63.34,400.67,1.3
2025-11-28 03:30:00,38.01,64.87,403.05,1.15
2025-11-28 03:40:00,38.48,65.74,403.37,1.27
2025-11-28 03:50:00,38.59,68.68,400.14,1.25
2025-11-28 04:00:00,38.62,61.55,403.55,1.24
2025-11-28 04:10:00,38.83,64.99,388.05,1.24
2025-11-28 04:20:00,38.3,64.68,397.76,1.36
2025-11-28 04:30:00,39.42,64.26,400.57,1.28
2025-11-28 04:40:00,38.08,63.92,396.86,1.22
2025-11-28 04:50:00,38.94,66.99,396.66,1.31
2025-11-28 05:00:00,38.53,68.63,404.1,1.06
2025-11-28 05:10:00,38.71,66.33,394.48,1.22
2025-11-28 05:20:00,39.68,61.58,405.31,1.28
2025-11-28 05:30:00,38.85,65.17,398.42,1.16
2025-11-28 05:40:00,39.21,67.13,386.17,1.25
2025-11-28 05:50:00,39.93,63.71,529.86,1.33
2025-11-28 06:00:00,39.26,64.11,393.41,1.32
2025-11-28 06:10:00,39.06,66.89,398.03,1.33
2025-11-28 06:20:00,39.64,62.91,397.27,1.19
2025-11-28 06:30:00,39.81,63.11,401.58,1.25
2025-11-28 06:40:00,38.32,62.28,393.07,1.17
2025-11-28 06:50:00,40.38,59.65,400.6,1.31
2025-11-28 07:00:00,39.82,61.47,402.29,1.31
2025-11-28 07:10:00,38.34,67.46,398.4,1.2
2025-11-28 07:20:00,38.81,68.17,396.16,1.34
2025-11-28 07:30:00,37.23,62.82,380.15,1.35
2025-11-28 07:40:00,38.94,67.02,379.46,1.16
2025-11-28 07:50:00,39.47,64.28,387.06,1.31
2025-11-28 08:00:00,38.0,65.15,395.03,1.33
2025-11-28 08:10:00,38.29,65.66,396.91,1.32
2025-11-28 08:20:00,37.0,66.76,374.37,1.3
2025-11-28 08:30:00,38.0,62.18,384.04,1.21
2025-11-28 08:40:00,38.3,63.07,384.42,1.11
2025-11-28 08:50:00,37.51,68.28,394.88,1.4
2025-11-28 09:00:00,37.56,68.14,384.48,1.26
2025-11-28 09:10:00,37.21,64.72,388.03,1.13
2025-11-28 09:20:00,38.06,70.11,384.98,1.16
2025-11-28 09:30:00,37.44,65.55,392.9,1.27
2025-11-28 09:40:00,37.29,63.14,390.26,1.37
2025-11-28 09:50:00,37.52,65.91,380.03,1.36
2025-11-28 10:00:00,37.2,66.32,382.03,1.24
2025-11-28 10:10:00,37.21,71.26,364.92,1.37
2025-11-28 10:20:00,36.16,69.39,380.55,1.31
2025-11-28 10:30:00,37.03,63.54,387.23,1.55
2025-11-28 10:40:00,36.48,65.46,376.72,1.26
2025-11-28 10:50:00,35.94,66.31,396.25,1.27
2025-11-28 11:00:00,35.91,66.77,381.46,1.36
2025-11-28 11:10:00,34.85,67.63,385.69,1.24
2025-11-28 11:20:00,36.16,67.32,381.23,1.22
2025-11-28 11:30:00,35.69,71.27,375.44,1.23
2025-11-28 11:40:00,34.47,71.2,383.49,1.34
2025-11-28 11:50:00,35.6,68.41,377.01,1.37
2025-11-28 12:00:00,35.01,67.18,380.65,1.11
2025-11-28 12:10:00,34.47,67.41,387.71,1.35
2025-11-28 12:20:00,34.29,70.98,387.22,1.25
2025-11-28 12:30:00,34.0,67.26,374.03,1.29
2025-11-28 12:40:00,33.89,69.09,376.01,1.24
2025-11-28 12:50:00,33.48,73.49,384.64,1.38
2025-11-28 13:00:00,34.51,73.01,383.42,1.37
2025-11-28 13:10:00,33.43,75.92,369.51,1.3
2025-11-28 13:20:00,33.41,71.45,375.45,1.29
2025-11-28 13:30:00,33.14,69.24,385.72,1.26
2025-11-28 13:40:00,33.25,71.49,386.3,1.13
2025-11-28 13:50:00,33.29,71.74,372.1,1.25
2025-11-28 14:00:00,33.5,72.13,381.76,1.36
2025-11-28 14:10:00,32.5,74.26,372.29,1.03
2025-11-28 14:20:00,31.76,72.5,380.71,1.34
2025-11-28 14:30:00,32.65,75.56,383.49,1.32
2025-11-28 14:40:00,32.26,72.85,381.11,1.3
2025-11-28 14:50:00,32.76,74.52,366.13,1.32
2025-11-28 15:00:00,31.57,72.85,384.55,1.3
2025-11-28 15:10:00,32.67,75.23,369.82,1.23
2025-11-28 15:20:00,31.79,76.75,375.0,1.37
2025-11-28 15:30:00,31.58,72.81,379.09,1.27
2025-11-28 15:40:00,31.54,73.91,394.52,1.33
2025-11-28 15:50:00,31.77,74.87,400.98,1.51
2025-11-28 16:00:00,32.43,74.59,397.52,1.15
2025-11-28 16:10:00,31.65,75.39,384.74,1.24
2025-11-28 16:20:00,30.76,75.72,387.54,1.33
2025-11-28 16:30:00,31.31,76.33,387.52,1.42
2025-11-28 16:40:00,32.55,77.25,388.26,1.47
2025-11-28 16:50:00,32.07,74.2,386.57,1.32
2025-11-28 17:00:00,31.9,74.62,379.8,1.44
2025-11-28 17:10:00,30.61,78.87,380.7,1.54
2025-11-28 17:20:00,31.47,74.0,379.71,1.58
2025-11-28 17:30:00,31.18,73.75,385.71,1.76
2025-11-28 17:40:00,30.89,80.36,389.54,1.55
2025-11-28 17:50:00,30.57,76.54,384.22,1.65
2025-11-28 18:00:00,31.3,74.67,399.34,1.68
2025-11-28 18:10:00,31.71,77.59,381.66,1.76
2025-11-28 18:20:00,31.21,75.98,388.53,1.62
2025-11-28 18:30:00,31.33,77.16,377.24,1.84
2025-11-28 18:40:00,31.05,74.54,397.14,1.88
2025-11-28 18:50:00,31.29,77.05,386.96,1.97
2025-11-28 19:00:00,31.24,74.96,400.94,1.98
2025-11-28 19:10:00,31.41,79.08,384.56,1.98
2025-11-28 19:20:00,31.3,75.84,399.16,2.11
2025-11-28 19:30:00,31.34,79.12,403.58,2.16
2025-11-28 19:40:00,31.0,74.7,407.83,2.08
2025-11-28 19:50:00,31.93,77.78,415.17,2.08
2025-11-28 20:00:00,31.24,73.23,397.9,2.16
2025-11-28 20:10:00,32.32,77.09,404.19,2.16
2025-11-28 20:20:00,31.52,74.95,388.38,2.26
2025-11-28 20:30:00,32.11,79.12,390.11,2.23
2025-11-28 20:40:00,32.38,74.81,418.84,2.32
2025-11-28 20:50:00,32.04,77.0,423.29,2.46
2025-11-28 21:00:00,31.38,75.94,400.11,2.81
2025-11-28 21:10:00,32.38,74.19,404.73,3.19
2025-11-28 21:20:00,33.08,74.08,397.83,3.77
2025-11-28 21:30:00,33.36,78.59,427.53,4.2
2025-11-28 21:40:00,32.8,72.04,511.39,2.52
2025-11-28 21:50:00,33.11,75.18,404.53,2.62
2025-11-28 22:00:00,33.38,69.76,412.55,2.62
2025-11-28 22:10:00,33.23,74.04,407.64,2.84
2025-11-28 22:20:00,33.91,73.24,402.9,2.83
2025-11-28 22:30:00,34.44,76.29,431.99,2.89
2025-11-28 22:40:00,34.89,69.22,428.5,1.09
2025-11-28 22:50:00,34.56,70.42,420.05,1.05
2025-11-28 23:00:00,33.61,73.66,420.85,1.09
2025-11-28 23:10:00,33.92,72.24,419.65,1.14
2025-11-28 23:20:00,33.9,71.46,404.47,1.13
2025-11-28 23:30:00,34.81,69.41,421.61,1.22
2025-11-28 23:40:00,34.94,73.63,423.09,1.11
2025-11-28 23:50:00,33.85,68.77,422.69,1.09
2025-11-29 00:00:00,35.76,69.55,408.02,1.09
2025-11-29 00:10:00,35.69,70.16,408.13,1.15
2025-11-29 00:20:00,36.13,70.95,429.93,1.12
2025-11-29 00:30:00,35.99,69.8,423.02,1.03
2025-11-29 00:40:00,36.35,69.76,434.69,1.06
2025-11-29 00:50:00,36.2,66.71,438.03,1.05
2025-11-29 01:00:00,35.79,67.95,427.43,1.03
2025-11-29 01:10:00,36.77,65.65,422.85,1.16
2025-11-29 01:20:00,36.44,68.45,420.72,1.04
2025-11-29 01:30:00,36.62,68.16,404.97,1.03
2025-11-29 01:40:00,35.76,65.34,428.81,0.98
2025-11-29 01:50:00,36.81,67.61,426.05,0.96
2025-11-29 02:00:00,37.39,65.7,429.67,0.95
2025-11-29 02:10:00,36.47,68.75,427.37,0.97
2025-11-29 02:20:00,36.59,67.11,442.44,0.93
2025-11-29 02:30:00,37.02,66.5,430.8,1.07
2025-11-29 02:40:00,37.0,67.23,428.36,0.86
2025-11-29 02:50:00,37.25,63.91,443.42,0.95
2025-11-29 03:00:00,37.82,65.06,441.09,0.98
2025-11-29 03:10:00,38.91,62.89,437.93,1.1
2025-11-29 03:20:00,36.72,62.02,436.88,0.91
2025-11-29 03:30:00,37.04,67.65,445.53,1.04
2025-11-29 03:40:00,37.33,63.92,445.6,1.09
2025-11-29 03:50:00,38.16,67.98,443.31,1.04
2025-11-29 04:00:00,37.99,64.95,434.95,0.82
2025-11-29 04:10:00,38.37,65.84,439.84,0.99
2025-11-29 04:20:00,39.27,62.0,443.6,1.08
2025-11-29 04:30:00,38.66,62.81,457.88,1.12
2025-11-29 04:40:00,38.49,63.29,441.6,0.78
2025-11-29 04:50:00,38.3,67.96,450.67,0.82
2025-11-29 05:00:00,39.08,63.46,441.13,0.95
2025-11-29 05:10:00,40.32,62.0,447.74,0.88
2025-11-29 05:20:00,38.86,61.05,456.77,0.96
2025-11-29 05:30:00,37.85,64.19,441.01,0.89
2025-11-29 05:40:00,38.87,64.19,455.21,0.88
2025-11-29 05:50:00,39.57,62.77,455.62,0.98
2025-11-29 06:00:00,39.03,63.97,440.16,0.97
2025-11-29 06:10:00,38.98,63.77,441.32,1.0
2025-11-29 06:20:00,39.55,65.09,451.22,0.77
2025-11-29 06:30:00,38.62,66.72,460.0,0.97
2025-11-29 06:40:00,38.51,61.99,435.88,0.86
2025-11-29 06:50:00,38.23,63.76,460.2,0.92
2025-11-29 07:00:00,38.73,62.68,628.95,0.77
2025-11-29 07:10:00,39.56,64.35,458.14,0.82
2025-11-29 07:20:00,38.24,64.91,449.15,0.86
2025-11-29 07:30:00,38.32,63.98,435.61,0.73
2025-11-29 07:40:00,39.38,63.63,447.49,0.82
2025-11-29 07:50:00,39.24,64.56,445.64,0.7
2025-11-29 08:00:00,38.34,64.25,460.07,0.89
2025-11-29 08:10:00,38.09,69.41,467.23,0.87
2025-11-29 08:20:00,37.35,62.07,447.97,0.59
2025-11-29 08:30:00,38.42,64.77,469.66,0.88
2025-11-29 08:40:00,38.95,66.78,457.32,0.82
2025-11-29 08:50:00,38.09,62.98,455.35,0.71
2025-11-29 09:00:00,38.09,64.25,466.31,0.77
2025-11-29 09:10:00,37.59,65.1,476.21,0.96
2025-11-29 09:20:00,37.33,67.78,441.65,0.89
2025-11-29 09:30:00,38.92,64.67,471.86,1.08
2025-11-29 09:40:00,38.32,69.65,468.52,1.09
2025-11-29 09:50:00,38.88,70.1,624.8,1.37
2025-11-29 10:00:00,38.4,65.25,458.86,1.27
2025-11-29 10:10:00,37.01,62.41,479.58,1.46
2025-11-29 10:20:00,36.68,72.07,445.61,1.47
2025-11-29 10:30:00,36.55,66.03,449.33,1.72
2025-11-29 10:40:00,36.88,65.61,464.64,1.72
2025-11-29 10:50:00,35.88,69.72,474.47,1.79
2025-11-29 11:00:00,35.71,69.57,461.01,1.81
2025-11-29 11:10:00,36.05,69.02,437.87,1.85
2025-11-29 11:20:00,36.55,68.32,436.01,2.0
2025-11-29 11:30:00,35.27,69.63,465.6,2.09
2025-11-29 11:40:00,35.82,68.68,444.96,2.26
2025-11-29 11:50:00,34.95,73.67,462.09,2.37
2025-11-29 12:00:00,35.01,75.3,458.94,2.39
2025-11-29 12:10:00,35.08,71.0,448.14,2.6
2025-11-29 12:20:00,33.51,68.95,449.27,2.77
2025-11-29 12:30:00,35.55,73.9,476.03,2.79
2025-11-29 12:40:00,34.48,69.12,473.56,2.76
2025-11-29 12:50:00,33.66,72.08,437.49,2.77
2025-11-29 13:00:00,34.75,71.69,463.33,2.95
2025-11-29 13:10:00,34.01,70.17,462.93,2.98
2025-11-29 13:20:00,33.86,71.18,460.74,3.26
2025-11-29 13:30:00,32.81,71.15,464.11,3.34
2025-11-29 13:40:00,34.04,71.7,449.65,3.3
2025-11-29 13:50:00,33.56,72.52,476.29,3.44
2025-11-29 14:00:00,33.02,72.37,487.46,3.63
2025-11-29 14:10:00,33.45,74.08,465.27,3.6
2025-11-29 14:20:00,33.42,75.24,455.48,3.71
2025-11-29 14:30:00,32.47,73.45,473.07,3.72
2025-11-29 14:40:00,32.09,73.66,538.47,4.08
2025-11-29 14:50:00,32.43,76.11,465.19,3.99
2025-11-29 15:00:00,32.47,71.47,442.32,3.98
2025-11-29 15:10:00,33.13,75.58,449.0,4.32
2025-11-29 15:20:00,31.55,78.93,445.45,4.25
2025-11-29 15:30:00,32.52,74.15,450.99,4.23
2025-11-29 15:40:00,31.8,77.05,432.68,4.45
2025-11-29 15:50:00,32.8,76.1,466.71,4.43
2025-11-29 16:00:00,31.19,75.29,464.01,4.47
2025-11-29 16:10:00,31.4,73.0,456.09,4.82
2025-11-29 16:20:00,32.12,74.18,449.81,4.88
2025-11-29 16:30:00,31.26,79.35,468.42,4.94
2025-11-29 16:40:00,31.17,72.31,452.8,5.07
2025-11-29 16:50:00,32.01,79.68,460.71,0.99
2025-11-29 17:00:00,30.6,76.03,460.47,1.14
2025-11-29 17:10:00,31.83,75.53,454.39,1.04
2025-11-29 17:20:00,31.4,76.83,438.47,1.18
2025-11-29 17:30:00,31.93,74.14,454.61,0.99
2025-11-29 17:40:00,31.85,78.05,452.16,1.09
2025-11-29 17:50:00,31.55,75.03,465.15,1.1
2025-11-29 18:00:00,31.35,76.91,442.89,1.17
2025-11-29 18:10:00,31.6,79.02,448.05,1.26
2025-11-29 18:20:00,31.54,75.54,438.02,1.1
2025-11-29 18:30:00,30.95,76.63,453.89,1.25
2025-11-29 18:40:00,31.78,75.55,521.19,1.33
2025-11-29 18:50:00,30.96,76.62,457.13,1.02
2025-11-29 19:00:00,30.48,73.23,443.22,1.07
2025-11-29 19:10:00,31.61,75.85,462.21,1.08
2025-11-29 19:20:00,30.31,74.44,442.64,1.3
2025-11-29 19:30:00,31.51,77.05,456.07,1.11
2025-11-29 19:40:00,31.74,76.11,432.4,1.29
2025-11-29 19:50:00,30.95,76.62,437.05,1.25
2025-11-29 20:00:00,32.75,74.93,439.87,1.2
2025-11-29 20:10:00,33.34,76.4,437.36,1.17
2025-11-29 20:20:00,31.43,75.56,451.05,1.2
2025-11-29 20:30:00,32.22,78.82,432.82,1.22
2025-11-29 20:40:00,32.82,77.98,441.45,1.08
2025-11-29 20:50:00,33.01,72.56,450.38,1.25
2025-11-29 21:00:00,33.91,71.23,438.06,1.18
2025-11-29 21:10:00,33.57,73.8,430.43,1.3
2025-11-29 21:20:00,32.46,74.17,440.16,1.27
2025-11-29 21:30:00,32.84,73.49,418.93,1.32
2025-11-29 21:40:00,33.38,74.02,437.65,1.22
2025-11-29 21:50:00,33.32,75.31,418.68,1.27
2025-11-29 22:00:00,33.36,73.23,413.08,1.24
2025-11-29 22:10:00,34.68,70.88,416.13,1.41
2025-11-29 22:20:00,33.42,71.24,418.68,1.22
2025-11-29 22:30:00,34.32,73.41,432.43,1.1
2025-11-29 22:40:00,33.74,69.78,433.11,1.31
2025-11-29 22:50:00,34.28,71.05,425.98,1.22
2025-11-29 23:00:00,33.77,73.92,432.69,1.13
2025-11-29 23:10:00,34.77,71.83,447.71,1.42
2025-11-29 23:20:00,35.72,67.08,420.8,1.19
2025-11-29 23:30:00,34.47,70.54,429.27,1.33
2025-11-29 23:40:00,36.03,71.07,438.79,1.33
2025-11-29 23:50:00,35.05,68.9,438.1,1.36
2025-11-30 00:00:00,35.42,69.37,437.32,1.35
2025-11-30 00:10:00,35.75,72.4,410.94,1.28
2025-11-30 00:20:00,36.16,66.26,409.3,1.3
2025-11-30 00:30:00,35.45,71.35,397.85,1.35
2025-11-30 00:40:00,35.64,68.94,414.02,1.31
2025-11-30 00:50:00,35.83,69.14,407.14,1.28
2025-11-30 01:00:00,36.1,71.41,400.81,1.37
2025-11-30 01:10:00,36.72,72.36,430.63,1.24
2025-11-30 01:20:00,36.95,71.53,406.48,1.28
2025-11-30 01:30:00,36.06,65.15,413.08,1.35
2025-11-30 01:40:00,36.56,70.72,397.97,1.3
2025-11-30 01:50:00,37.87,70.06,409.08,1.24
2025-11-30 02:00:00,37.31,67.66,406.0,1.25
2025-11-30 02:10:00,36.95,62.69,404.36,1.34
2025-11-30 02:20:00,37.61,63.51,393.64,1.45
2025-11-30 02:30:00,38.5,66.84,394.23,1.4
2025-11-30 02:40:00,38.65,64.68,413.63,1.15
2025-11-30 02:50:00,37.75,64.28,401.94,1.32
2025-11-30 03:00:00,37.63,67.19,405.89,1.41
2025-11-30 03:10:00,37.92,69.2,414.13,1.24
2025-11-30 03:20:00,38.75,65.22,413.85,1.4
2025-11-30 03:30:00,39.12,69.44,423.21,1.2
2025-11-30 03:40:00,38.46,65.9,400.01,1.27
2025-11-30 03:50:00,38.54,64.13,470.83,1.14
2025-11-30 04:00:00,38.56,66.4,396.52,1.33
2025-11-30 04:10:00,37.76,63.95,417.17,1.27
2025-11-30 04:20:00,38.56,64.33,418.04,1.35
2025-11-30 04:30:00,39.46,65.27,392.62,1.45
2025-11-30 04:40:00,38.63,66.18,399.55,1.26
2025-11-30 04:50:00,39.27,63.62,397.42,1.2
2025-11-30 05:00:00,39.73,64.0,409.6,1.24
2025-11-30 05:10:00,39.4,62.92,374.48,1.3
2025-11-30 05:20:00,38.83,64.65,372.51,1.27
2025-11-30 05:30:00,38.45,62.59,383.1,1.32
2025-11-30 05:40:00,39.73,63.2,389.15,1.4
2025-11-30 05:50:00,39.85,60.72,391.18,1.34
2025-11-30 06:00:00,39.04,65.48,390.59,1.16
2025-11-30 06:10:00,38.48,64.77,379.31,1.21
2025-11-30 06:20:00,38.29,64.09,385.19,1.34
2025-11-30 06:30:00,40.0,63.1,381.34,1.41
2025-11-30 06:40:00,38.98,61.65,396.02,1.36
2025-11-30 06:50:00,39.51,65.15,381.98,1.38
2025-11-30 07:00:00,39.6,63.17,372.89,1.3
2025-11-30 07:10:00,39.22,65.01,402.12,1.27
2025-11-30 07:20:00,38.93,64.96,407.3,1.33
2025-11-30 07:30:00,39.47,59.66,379.01,1.32
2025-11-30 07:40:00,40.26,66.2,371.16,1.16
